id,created_at,text,sentiment,predicted_companies,valid_companies,invalid_companies
154047,2020-04-22 19:13:16+00:00,"RT @ISABELNET_SA: 📌Volatility

Cross-asset volatility is declining from high levels, as sentiment has improved &amp; new coronavirus cases have…",,UBER;V;AME;ROL;ITW;IFF;INTC;QCOM;IRM;PTC,,UBER;V;AME;ROL;ITW;IFF;INTC;QCOM;IRM;PTC
533408,2020-06-15 05:18:30+00:00,"It doesn't matter if you buy options or write options. 

You need to know how to identify the trend and important levels! 

Everything else is just an excuse and not needed for successful trading. 

#nifty50 #StockMarket #stocks https://t.co/uRH90ViTe6",,BRK.B;TFC;OMC;BLK;TROW;AVB;VTRS;PAYX;UNH;LLY,,BRK.B;TFC;OMC;BLK;TROW;AVB;VTRS;PAYX;UNH;LLY
490281,2020-06-10 03:31:30+00:00,"RT @TicTocTick: If on November 3rd 2020, emini S&amp;P500 is not 2315 or lower, I will do one of these 2 things: 

1. Delete my account on twit…",,VTRS;OMC;AVB;PNW;CCI;VTR;DPZ;ABT;BSX;SNPS,,VTRS;OMC;AVB;PNW;CCI;VTR;DPZ;ABT;BSX;SNPS
341796,2020-05-28 14:45:52+00:00,"RT @ReutersBiz: Trump is expected to order a review of a law that has long protected Twitter, Facebook and Google from being responsible fo…",,UBER;OMC;GOOG;GOOGL;BRK.B;WELL;PCG;ROL;NFLX;TRMB,,UBER;OMC;GOOG;GOOGL;BRK.B;WELL;PCG;ROL;NFLX;TRMB
282632,2020-05-05 15:53:55+00:00,NASDAQ STOCK SYMBOL:  SHIP.   Technicals say it’s ready to run hard!  $MSFT  $AMD  $LUV $MMM $GE $UPS $TWTR $PFE $CBSH $PEP $MA $GOOGL $GILD $SBUX $UAL $SPOT $MCD   $CAT $TDOC $AMAT $AWI $CHKP $MRK $ABBV $WHR $QCOM $BP $KHC $CLX $ANTM $NOK $CMS $CNX $APRN https://t.co/cpvi8EooVx,,AVB;PAYX;BLK;VICI;IVZ;CI;OMC;CINF;TRMB;TMO,,AVB;PAYX;BLK;VICI;IVZ;CI;OMC;CINF;TRMB;TMO
414189,2020-06-04 14:30:36+00:00,$BIIB Has A Neutral #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Neutral; #momentum score Weak #stocks #StockMarket #Investment #investing https://t.co/5JE2nlalc3 https://t.co/da1slCYlik,,V;VTRS;IRM;CINF;TFC;ALGN;PNW;UNH;PEG;TGT,,V;VTRS;IRM;CINF;TFC;ALGN;PNW;UNH;PEG;TGT
752431,2020-07-02 14:17:33+00:00,"RT @StockBasket: Power of Compounding is considered to be the Eight wonder of the the World, read our latest article to know more about it.…",,TROW;UBER;KO;BRK.B;BBY;MCD;AME;VTRS;BLK;ESS,,TROW;UBER;KO;BRK.B;BBY;MCD;AME;VTRS;BLK;ESS
729984,2020-07-01 19:48:18+00:00,"Tommy O'Brien hosts the 2PM Market News Update for Wednesday on @TFNN and discussed $NQ $QQQ $AMZN $PFE $YM $TSLA $MSFT and more! #TradingView #Learntotrade #TFNN #WednesdayWisdom #StockMarketNews #financialeducation
https://t.co/DeOeeTUxjg https://t.co/v5SYw5AHwp",,CINF;AVB;OMC;VICI;MDLZ;IVZ;CCI;TFC;DHI;CHD,,CINF;AVB;OMC;VICI;MDLZ;IVZ;CCI;TFC;DHI;CHD
924598,2020-07-16 23:16:23+00:00,"@scttyd47 It's definitely a possibility, and quite honestly I see $FB as a buy regardless of that news",,WELL;BSX;VICI;TMO;ITW;PNW;ROL;WEC;TFC;GD,,WELL;BSX;VICI;TMO;ITW;PNW;ROL;WEC;TFC;GD
743846,2020-07-02 23:33:52+00:00,"Amazon's $AMZN valuation has grown by 2,830% over the last decade, and the tech giant is now worth more than the other 9 largest U.S. retailers, combined.

https://t.co/sGUulGRYTY https://t.co/sGvkLPtMhG",,BBY;V;LEN;OMC;VZ;UNH;LKQ;DHI;BRK.B;KDP,,BBY;V;LEN;OMC;VZ;UNH;LKQ;DHI;BRK.B;KDP
659018,2020-06-25 12:42:11+00:00,$SPY 301.50 doesnt hold the 300 if that breaks 295.75 $AAPL  $UVXY https://t.co/mjakNoxUgK,,VICI;CCI;AVB;VTRS;DPZ;TRMB;MDLZ;PNW;VLTO;OKE,,VICI;CCI;AVB;VTRS;DPZ;TRMB;MDLZ;PNW;VLTO;OKE
643,2020-04-09 22:19:31+00:00,RT @RedDogT3: $spx glance post close with some thoughts. https://t.co/nHHJR0H7V9,,VTR;ESS;AVB;VICI;CCI;TFC;UNH;DHI;LKQ;IRM,,VTR;ESS;AVB;VICI;CCI;TFC;UNH;DHI;LKQ;IRM
808262,2020-07-08 20:24:38+00:00,Got long some $AAPL at close. Let's see how it does tomorrow. Not a big position. https://t.co/npbApiKJPi,,MDLZ;OMC;CCI;VICI;CHD;KO;AVB;TRMB;PAYX;UNH,,MDLZ;OMC;CCI;VICI;CHD;KO;AVB;TRMB;PAYX;UNH
408838,2020-06-04 21:21:10+00:00,"$AMZN | Amazon Licenses Slack For All Employees, While Slack Adopts AWS Video-Calling Tech - CNBC https://t.co/lex8jRndRk",,AVB;ESS;DHI;VICI;VRSN;CCI;PAYX;BRK.B;IVZ;OMC,,AVB;ESS;DHI;VICI;VRSN;CCI;PAYX;BRK.B;IVZ;OMC
907624,2020-07-15 23:17:10+00:00,RT @the_chart_life: Looking for a Bullish MACD Cross in relative relationships (to $SPX) is a great starting point if you're wanting to fin…,,UBER;V;IRM;PTC;AME;IFF;GEV;MA;TROW;CMG,,UBER;V;IRM;PTC;AME;IFF;GEV;MA;TROW;CMG
216467,2020-04-27 14:25:39+00:00,"#NZDCAD Target Hit! 90 PIPS Profit 🔥

For more Free signals, Join https://t.co/ZYfUDKmx2i

#forexlifestyle #MT4 #nflx #METATRADER #xauusd #forexsignals #fx #ForexGroup #ForexAnalysis #ukoil #forex #euraud #stocks #aapl #forexprofit 80400 https://t.co/ISblDdEdHH",,VTRS;VICI;CCI;VLTO;PAYX;BLK;ABT;MDLZ;AVB;OMC,,VTRS;VICI;CCI;VLTO;PAYX;BLK;ABT;MDLZ;AVB;OMC
702216,2020-06-29 16:28:57+00:00,"Looking at some of the big tech names like:

$FB - Puts 3:1
$AAPL - Calls 2:1
$AMZN - Calls 2:1
$GOOG - Calls 2:1
$MU - Puts 2:1 (ER tonight)
$TWTR - 4:1 Calls

________________________________

$SPY 3:1 Puts",,VICI;MDLZ;CCI;IVZ;BLK;AVB;TRMB;KDP;OMC;OKE,,VICI;MDLZ;CCI;IVZ;BLK;AVB;TRMB;KDP;OMC;OKE
484864,2020-06-10 13:57:32+00:00,Is a $5 pull back in $AAPL too much to ask?,,WELL;NFLX;BLK;AZO;CI;UBER;PAYX;CAT;BRK.B;ROL,,WELL;NFLX;BLK;AZO;CI;UBER;PAYX;CAT;BRK.B;ROL
516436,2020-06-14 18:43:22+00:00,RT @CNBCFastMoney: Here's what the traders are buying heading into Monday. $GLD $LUV $MSFT https://t.co/wPJSt4sgDi,,VICI;OMC;MDLZ;TROW;TRMB;AVB;IVZ;LEN;UNH;BLK,,VICI;OMC;MDLZ;TROW;TRMB;AVB;IVZ;LEN;UNH;BLK
102260,2020-04-17 13:16:35+00:00,"RT @ProcterGamble: JUST IN: P&amp;G’s Q3 results reflect the integral role our products play in meeting the daily health, hygiene, &amp; cleaning n…",,TFC;PG;IFF;LH;KO;TROW;IDXX;DHI;UNH;LKQ,,TFC;PG;IFF;LH;KO;TROW;IDXX;DHI;UNH;LKQ
182485,2020-04-24 20:16:52+00:00,"$INTC  edges higher $0.22 (0.37%)  after posting strong earnings: https://t.co/HnOjwMscc9
Sentiment: Neutral #INTC #Intel",,V;PTC;KEYS;LH;INTC;JKHY;BBY;TTD;XYL;AME,INTC,V;PTC;KEYS;LH;JKHY;BBY;TTD;XYL;AME
782718,2020-07-06 15:35:23+00:00,$AMZN market value up by a cool $65 billion today.,,V;BBY;QCOM;INTC;GD;DOV;XYL;JKHY;AME;TROW,,V;BBY;QCOM;INTC;GD;DOV;XYL;JKHY;AME;TROW
350985,2020-05-29 19:16:18+00:00,"Two Steps Forward, One Step Backward in the S&amp;P500, Right? https://t.co/Q0DtGtfj84 #markets #silver",,VTRS;VRSN;PNW;CCI;OMC;AVB;UNH;IFF;TFC;TROW,,VTRS;VRSN;PNW;CCI;OMC;AVB;UNH;IFF;TFC;TROW
91131,2020-04-16 06:38:36+00:00,"@komrade_kapital @rubiconcapital_ @yourMTLbroker Can you give me a couple examples where:

1. They go up and to the right &gt;10%/year
2. This did not come from multiple expansion
3. &gt;500m market cap

The only one I personally know of is $GOOG.",,VICI;BLK;OMC;BRK.B;TXT;CHD;LLY;AVB;KO;MDLZ,,VICI;BLK;OMC;BRK.B;TXT;CHD;LLY;AVB;KO;MDLZ
4567,2020-04-09 17:06:32+00:00,RT @RedDogT3: So if schools are staying closed for the rest of the year.  How does business open up in May and June? Who stays home with th…,,ESS;DHI;VICI;NVR;AVB;VTR;BRK.B;WELL;PSA;CINF,,ESS;DHI;VICI;NVR;AVB;VTR;BRK.B;WELL;PSA;CINF
204841,2020-04-26 18:08:10+00:00,"RT @Callum_Thomas: 9. Speaking of market cap weights, ""the 5 biggest stocks in the S&amp;P500 have a weighting equal to the bottom 350 stocks""…",,BRK.B;TROW;OMC;BLK;TGT;VICI;VTRS;KO;UNH;DPZ,,BRK.B;TROW;OMC;BLK;TGT;VICI;VTRS;KO;UNH;DPZ
785160,2020-07-06 13:55:05+00:00,$FB takes out Thursday's low,,WELL;BRK.B;EXE;FANG;DOW;ITW;ROL;PHM;AZO;DVN,,WELL;BRK.B;EXE;FANG;DOW;ITW;ROL;PHM;AZO;DVN
487269,2020-06-10 11:34:25+00:00,#DJIA #SP500 #NASDAQ Click and guess https://t.co/UokBHsdq54 https://t.co/oXA6fSlN3Y,,VRSN;VICI;EXE;PEG;MOS;IVZ;ES;CNP;OMC;CCI,,VRSN;VICI;EXE;PEG;MOS;IVZ;ES;CNP;OMC;CCI
249094,2020-04-29 13:55:42+00:00,"Great thread here on the way that $V and $MA infrastructure (which is a heavily entrenched duopoly) is great for them but really holds us back in certain areas of e-commerce /
tech developments compared to China which doesn’t have this issue https://t.co/1I01FAn7pU",,UBER;ITW;IRM;AME;BRK.B;WELL;VTRS;ROL;TFC;AVB,,UBER;ITW;IRM;AME;BRK.B;WELL;VTRS;ROL;TFC;AVB
51440,2020-04-14 17:27:47+00:00,"Bought $amzn 17APR20 2300.00c
rolledup from 2280c",,VICI;CCI;DPZ;EQR;UNH;AVB;PNW;MDLZ;OKE;ABT,,VICI;CCI;DPZ;EQR;UNH;AVB;PNW;MDLZ;OKE;ABT
52312,2020-04-14 16:41:13+00:00,"Discussed in my daily piece last night how $SPX fell at a near perfect 1x1 (one unit time per unit of price) and had moved up to 1x3, but why this was not likely to hold on this rally https://t.co/X2vMH2vVMN #Technicalanalysis #Trading https://t.co/I0t6nIbK9z",,AVB;CCI;VTRS;IRM;VRSN;PNW;VICI;VLTO;VTR;MTCH,,AVB;CCI;VTRS;IRM;VRSN;PNW;VICI;VLTO;VTR;MTCH
855947,2020-07-11 20:25:03+00:00,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Free Trials w/Winning Option Swing Trades Since 2006  $BAC $WFC $YELP $TWTR,,UBER;PAYX;BLK;LKQ;TROW;CI;VTRS;BBY;BRK.B;ITW,,UBER;PAYX;BLK;LKQ;TROW;CI;VTRS;BBY;BRK.B;ITW
937321,2020-07-16 03:40:33+00:00,$GOOG #patent #transaction 53197/629 ASSIGNMENT OF ASSIGNORS INTEREST - From: GOOGLE INC To: WAYMO HOLDING INC #IP #techtransfer #research https://t.co/OLQKUGvaFe,,AVB;VTRS;CCI;VICI;VRSN;UNH;ESS;OMC;TRMB;BSX,,AVB;VTRS;CCI;VICI;VRSN;UNH;ESS;OMC;TRMB;BSX
374106,2020-06-01 16:37:00+00:00,"#Options Flow Grid Update $BAC #OptionsTrading #bankofamerica Shares ⬆️2.07% to $24.63 #OptionsFlow #BoA #financialservices #Financial #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlalc3
https://t.co/AT3NFIYb9O https://t.co/DphhgWJRiW",,CCI;VICI;PNW;AVB;OMC;TFC;VTRS;ABT;CNP;IVZ,,CCI;VICI;PNW;AVB;OMC;TFC;VTRS;ABT;CNP;IVZ
418794,2020-06-04 01:58:41+00:00,"Asian stocks rise as Trump foresees economic recovery
#markets #stocks 
https://t.co/BHuXwAs4sS",,TROW;VRSN;DHI;BRK.B;IRM;TFC;ESS;IFF;LKQ;BBY,,TROW;VRSN;DHI;BRK.B;IRM;TFC;ESS;IFF;LKQ;BBY
46030,2020-04-14 22:49:49+00:00,Largest PUT OI decreases $F $PG $EPD $ALL $BBBY $NGL $UBER $DHC $SQ $LYG $TGE $PBR $HOG $T $LNC $FCX $MT $JPM $KSS #BlackBoxStocks #trading #stocks #stockstowatch #daytrading #scalptrading #optionstrading #swingtrading #wallstreet #StockMarket #money https://t.co/aYHvTn0H8D,,AVB;VICI;BLK;OMC;CNP;CCI;DPZ;PNW;BRK.B;MDLZ,,AVB;VICI;BLK;OMC;CNP;CCI;DPZ;PNW;BRK.B;MDLZ
336135,2020-05-28 21:14:31+00:00,RT @FundTaxGuru: The people who have a whole lot of cash reserve might even think that this is quite a perfect time to invest in the market…,,MCD;UBER;TROW;BRK.B;ESS;INTU;ALGN;MAA;BBY;KO,,MCD;UBER;TROW;BRK.B;ESS;INTU;ALGN;MAA;BBY;KO
833163,2020-07-09 12:00:00+00:00,We've seen some big #UOA in $MSFT this week. Shares are up 3.2% through Wednesday. Will be interesting to see what those $212.50 calls that expire tomorrow end up doing. https://t.co/BCvOz9FfLC,,HPQ;V;BBY;KDP;LKQ;IRM;ESS;TFC;TROW;DHI,,HPQ;V;BBY;KDP;LKQ;IRM;ESS;TFC;TROW;DHI
890722,2020-07-14 22:24:05+00:00,"Here's a market beating portfolio with no SaaS or FAANG stocks:

Retail:
$COST
$HD
$NKE
$LULU

Real Estate:
$EQIX
$AMT
$IIPR
$LEN

Entertainment
$DIS
$ZNGA
$ATVI

CPG:
$MKC
$PG

Healthcare:
$MASI
$TEVJF

Financials
$MA
$FICO
$JPM

Energy
$NEE
$SEDG",,AVB;PAYX;VTR;WELL;CI;MTCH;BLK;CINF;VICI;IVZ,,AVB;PAYX;VTR;WELL;CI;MTCH;BLK;CINF;VICI;IVZ
893343,2020-07-14 19:13:29+00:00,"EURGBP TP1 Done! 70 Pips Secured✨💥🔥

Checkout the Bio for more info

#fx #forex

#forexsignals #usoil #fx #GBPAUD #crudeoil #stocks #audnzd #forex #bitcoin #BTC #amzn #aapl 73744 https://t.co/jcZLyejGru",,AVB;TFC;BLK;CCI;VICI;OMC;PNW;DHI;IVZ;VTRS,,AVB;TFC;BLK;CCI;VICI;OMC;PNW;DHI;IVZ;VTRS
173625,2020-04-23 14:24:45+00:00,Chapter 4  general portfolio policy: Defensive investor #stocks #portfolio #theintelligentinvestor https://t.co/j1W2sMCn3I,,TROW;VRSN;TFC;PSA;AVB;ESS;IRM;IFF;ERIE;OMC,,TROW;VRSN;TFC;PSA;AVB;ESS;IRM;IFF;ERIE;OMC
644108,2020-06-24 13:22:43+00:00,$MSFT 1 hour chart from 6/23 Post-Market update presented to members at https://t.co/eFwYqfZOBF #Elliottwave #Trading #Microsoft https://t.co/54VAYZEgHa,,VICI;CCI;AVB;VRSN;IVZ;VTRS;TFC;ABT;PNW;UNH,,VICI;CCI;AVB;VRSN;IVZ;VTRS;TFC;ABT;PNW;UNH
841483,2020-07-10 19:27:48+00:00,"COMEBACKS
- $NE : -1.351% : $0.292 : 5.486 Mil
- $CHFS : -10.77% : $0.6089 : 10.126 Mil
- $NOVA : -1.465% : $18.82 : 0.335 Mil

#MomentumHunter #stocks #stockstowatch #stockpicks",,VICI;AVB;CINF;PNW;FANG;EQR;MDLZ;VLTO;EXE;IVZ,,VICI;AVB;CINF;PNW;FANG;EQR;MDLZ;VLTO;EXE;IVZ
17106,2020-04-10 14:28:45+00:00,"Apple paga.🤫😍🙊
.
.
#trading #networkmarketing #stocks #imevomovement #evolution #entrepeneur #money #StayHome #cuarentena #MexicoSeQuedaEnCasa https://t.co/tJ6T3MW3e2",,VICI;AVB;OMC;CCI;DHI;DPZ;BRK.B;MDLZ;VTRS;BLK,,VICI;AVB;OMC;CCI;DHI;DPZ;BRK.B;MDLZ;VTRS;BLK
346203,2020-05-28 06:59:45+00:00,"S&amp;P 500 E-mini #Futures #ES_F ⬆️5.75 Points (0.19%) to 3,041.25 #SP500 $SPX $SPY #futurestrading #Investment #investing #stock #stocks #StockMarket https://t.co/mzotIgM54N https://t.co/AW8nHfEvXs https://t.co/4TVeK28yGG",,CCI;AVB;VICI;VTRS;IVZ;PNW;VLTO;ABT;UNH;DPZ,,CCI;AVB;VICI;VTRS;IVZ;PNW;VLTO;ABT;UNH;DPZ
113815,2020-04-18 10:28:10+00:00,"📌 Subscriber Access

The #stockmarket valuation, the short- &amp; long-term forecasts, and the equity risk premium have been updated on 👉 https://t.co/ZrpyqM1YJ4

#valuations #valuation #markets #investing
#sp500 #nasdaq #dow #dowjones $djia $spx #spx $spy #stocks #assetallocation https://t.co/C0U1HTPuAg",,IVZ;CINF;TFC;CCI;AVB;VICI;PNW;ESS;VTRS;TROW,,IVZ;CINF;TFC;CCI;AVB;VICI;PNW;ESS;VTRS;TROW
912147,2020-07-15 16:55:55+00:00,RT @stockspastor: Today’s options bearish tapes:  $SYF $CMCSA $FXI ⁦@OptionsPastor⁩ https://t.co/iETpvX9mjo,,VICI;VTRS;AVB;VRSN;CCI;PNW;OMC;SNPS;MTCH;IVZ,,VICI;VTRS;AVB;VRSN;CCI;PNW;OMC;SNPS;MTCH;IVZ
246440,2020-04-29 16:36:55+00:00,RT @KobeissiLetter: QUICK POLL: 1.5 HOURS until Fed statement. What happens to this daily $SPX rally after we hear from the Fed?,,VICI;CCI;AVB;VTR;DPZ;PNW;ESS;IRM;OMC;KO,,VICI;CCI;AVB;VTR;DPZ;PNW;ESS;IRM;OMC;KO
414370,2020-06-04 14:18:40+00:00,$spy $spx all indexes green. They’re all trying to base on hourly right now,,BRK.B;MDLZ;VICI;BLK;DOW;EXE;CNP;KO;AVB;NVR,,BRK.B;MDLZ;VICI;BLK;DOW;EXE;CNP;KO;AVB;NVR
209479,2020-04-26 00:50:08+00:00,RT @_Dyezebel_: Y'all catch this call by Kazonomics on Twitch? I kept telling y'all the ROI on these streams are insane. But y'all are slee…,,UBER;KO;NFLX;MCD;DOW;ABNB;ROL;BRK.B;IFF;PSA,,UBER;KO;NFLX;MCD;DOW;ABNB;ROL;BRK.B;IFF;PSA
823964,2020-07-09 20:18:03+00:00,U.S. Stocks Close Lower as Jobless Claims Remain Elevated #SP500 #index #MarketScreener https://t.co/vJoEGQZt72 https://t.co/7MSTiGR543,,VRSN;TFC;TROW;AVB;CCI;IVZ;IRM;DHI;VTRS;OMC,,VRSN;TFC;TROW;AVB;CCI;IVZ;IRM;DHI;VTRS;OMC
64162,2020-04-15 21:44:46+00:00,"RT @ATHARProject: THREAD: As antiquities looting and trafficking activity continues unabated across #Facebook, we are taking a look into ho…",,WELL;UBER;IRM;NFLX;PSA;ROL;PHM;ESS;KO;TFC,,WELL;UBER;IRM;NFLX;PSA;ROL;PHM;ESS;KO;TFC
810399,2020-07-08 18:13:53+00:00,"RT @MadMraket: $ZM $TDOC $LVGO 
$TTD $TWLO $ADBE $DOCU 

$CRWD $ZS $FSLY $FB $NVDA

$AAPL $MSFT $ROKU $SQ $ETSY 

$SHOP $SPOT $REGN $DXCM $…",,AVB;VTR;VICI;BLK;CCI;MTCH;PAYX;TFC;EQR;BSX,,AVB;VTR;VICI;BLK;CCI;MTCH;PAYX;TFC;EQR;BSX
625559,2020-06-23 15:24:11+00:00,"Markets getting jiggy
$SPX",,DOW;EXE;BRK.B;CNP;TMO;BSX;FANG;PCG;MDLZ;IFF,,DOW;EXE;BRK.B;CNP;TMO;BSX;FANG;PCG;MDLZ;IFF
356543,2020-05-29 10:30:18+00:00,RT @patrickcomack: @Jack's censorship of @realDonaldTrump combined w/ $TWTR's shrinking FCF will drive the stock to $27 or below; I recomme…,,DOW;ROL;ITW;TROW;VTRS;WELL;KO;TFC;BSX;BRK.B,,DOW;ROL;ITW;TROW;VTRS;WELL;KO;TFC;BSX;BRK.B
719761,2020-06-30 14:17:18+00:00,$PEP in Uptrend: Stochastic indicator recovers from oversold zone. View odds for this and other indicators: https://t.co/cNBgnUg1MN #Pepsi #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/LileaEpthV,,DHI;TFC;IRM;OMC;BLK;LKQ;AVB;VTRS;BRK.B;IVZ,,DHI;TFC;IRM;OMC;BLK;LKQ;AVB;VTRS;BRK.B;IVZ
266135,2020-05-04 17:41:20+00:00,"RT @MarketSmartInc: 📢 Maxim Equity Research Report On Sona Nanotech: 'Antibody' Testing vs 'Antigen' Testing

🇨🇦 $SONA    🇺🇸 $SNANF

#stock…",,TMO;VTRS;LLY;IDXX;SNPS;LH;PAYX;VICI;TRMB;DHI,,TMO;VTRS;LLY;IDXX;SNPS;LH;PAYX;VICI;TRMB;DHI
9419,2020-04-09 12:35:55+00:00,"$UNH technical alerts: Crossed Above 50 DMA, Crossed Above 200 DMA, Stochastic Reached Overbought,... https://t.co/LyszDxi3KO",,TFC;IRM;IFF;ABT;VLTO;PNW;AVB;VTRS;OMC;DPZ,,TFC;IRM;IFF;ABT;VLTO;PNW;AVB;VTRS;OMC;DPZ
391823,2020-06-02 04:33:21+00:00,"6/2 Trading Plan: 

Build larger $SPY put positions if &lt; 3014 

Holding $GDX, $PEP, $INTC - will cut and take profit accordingly. 

Looking to size smaller amid very large uncertainty. Managing risk well and taking profit will be important. 

Will look at new plays in the morning",,MCD;HPQ;TROW;VTRS;BBY;AZO;ITW;ROL;UBER;TRMB,,MCD;HPQ;TROW;VTRS;BBY;AZO;ITW;ROL;UBER;TRMB
620662,2020-06-23 20:14:17+00:00,"Apple, Microsoft, Amazon, Facebook and Netflix all-time intra-day highs. #AAPL, $MSFT, $AMZN, $FB, $NFLX",,VICI;MDLZ;V;UNH;FANG;PAYX;CCI;CNP;OMC;VTRS,,VICI;MDLZ;V;UNH;FANG;PAYX;CCI;CNP;OMC;VTRS
195769,2020-04-25 22:00:25+00:00,"RT @syinvesting: #COVID19 Good @Reuters special report on the race for a #coronavirus vaccine with a discussion of key players, timelines,…",,VTRS;BSX;TFC;ESS;TMO;IFF;IRM;VICI;AVB;CCI,,VTRS;BSX;TFC;ESS;TMO;IFF;IRM;VICI;AVB;CCI
121833,2020-04-19 09:31:51+00:00,"Analysts Expect Great Southern Bancorp, Inc. $GSBC to Post $1.00 Earnings Per Share https://t.co/v5KGkO1RUa #stocks",,MOS;VICI;PEG;ED;OKE;VLTO;OMC;PPL;CNP;MDLZ,,MOS;VICI;PEG;ED;OKE;VLTO;OMC;PPL;CNP;MDLZ
668379,2020-06-26 18:39:37+00:00,"RT @danny_kirsch: $SPX jun 26th 3050 price today, already 30k on tape.  Also have over 400k of the $SPY Jun 26th 299, 300, 301, 302 puts co…",,AVB;CCI;VICI;VTRS;DPZ;IRM;ESS;ABT;EQR;PNW,,AVB;CCI;VICI;VTRS;DPZ;IRM;ESS;ABT;EQR;PNW
523641,2020-06-15 19:17:13+00:00,"RT @OTChub: If you are looking for a double or triple within a few weeks, take a look at $XFLS 0.0189 asap! Forget about $AAPL $FB $AMZN $T…",,VICI;MDLZ;AVB;CCI;PNW;CI;DPZ;BRK.B;KO;VLTO,,VICI;MDLZ;AVB;CCI;PNW;CI;DPZ;BRK.B;KO;VLTO
699465,2020-06-29 19:02:39+00:00,"$SPX HOD 3049.97, a good effort but not enough volume to follow through. Now back down into band of Sup/Res from weekly time frame running back to final week of May, 3044-3038. The June open in particular, 3038.78. Are we to close &gt;&lt;? OR worse below, the 200-day again? https://t.co/RdBILhTIRM",,AVB;PNW;VICI;VTR;CCI;DVN;VTRS;OMC;TFC;ESS,,AVB;PNW;VICI;VTR;CCI;DVN;VTRS;OMC;TFC;ESS
110495,2020-04-18 19:12:08+00:00,"$SPX $ES_F $SPY Back in 2017, we did this Free seminar about World Indices, we explained why 2020 was an interesting year and what it is coming next. https://t.co/O6RTo2auji, High-Frequency trading rule the Market. #elliottwave #trading https://t.co/Ht6x2U5Ri3",,VTRS;VICI;OMC;AVB;V;CCI;TROW;SNPS;PNW;IRM,,VTRS;VICI;OMC;AVB;V;CCI;TROW;SNPS;PNW;IRM
223947,2020-04-28 22:37:44+00:00,RT @CNBCTheExchange: AD RECESSION AHEAD? Digital ad demand has plummeted amid the #COVID19 pandemic...how might that impact $GOOGL and $FB…,,WELL;HAL;PHM;MAA;ROL;LIN;FANG;NFLX;ALB;CARR,,WELL;HAL;PHM;MAA;ROL;LIN;FANG;NFLX;ALB;CARR
902575,2020-07-14 11:05:28+00:00,"RT @Investingcom: *JPMORGAN SHARES JUMP MORE THAN 4% IN EARLY TRADE AFTER Q2 EARNINGS, REVENUE EASILY BEAT EXPECTATIONS

$JPM https://t.co/…",,V;INTC;TTD;PTC;JKHY;KEYS;GEV;XYL;LH;CMG,,V;INTC;TTD;PTC;JKHY;KEYS;GEV;XYL;LH;CMG
660103,2020-06-25 11:04:09+00:00,"$INFU $SLV $GBTC $WORK got hit harder than I would've hoped in a down $SPY day yesterday, but did not have any stops triggered. Still holding.

#trading #stockmarket #investing $TSLA $HTZ $NKLA $PENN $AAPL",,BLK;DOW;WELL;IVZ;BRK.B;OMC;TFC;CI;TROW;PNW,,BLK;DOW;WELL;IVZ;BRK.B;OMC;TFC;CI;TROW;PNW
803771,2020-07-07 04:15:39+00:00,"Sensex jumps 54 points; Nifty trades at 10,758, tracking cues in Asian markets
Infosys, Bajaj Auto jump over 1%

#Nifty #Sensex #stockmarket #equities #indices #stocks #shares #news #trading #tuesdaymorning 

https://t.co/4CuCj12GHs",,BRK.B;AVB;VTRS;TFC;VLTO;BLK;VICI;UNH;CCI;PNW,,BRK.B;AVB;VTRS;TFC;VLTO;BLK;VICI;UNH;CCI;PNW
452270,2020-06-08 16:02:21+00:00,"RT @techniquant: EU Equities Overview: https://t.co/c3EjenI6OC
$BEL20 3535.11 (-0.14%)
$FTSE 6472.59 (-0.18%)
$DAX 12819.59 (-0.22%)
$CAC 5…",,AVB;VICI;EQR;VTR;VLTO;IVZ;ABT;CINF;CCI;PNW,,AVB;VICI;EQR;VTR;VLTO;IVZ;ABT;CINF;CCI;PNW
881464,2020-07-13 14:00:26+00:00,We feature these stocks in this week's #EarningsDistortion Scorecard https://t.co/O0jOPvUMwq We will tweet their Earnings Distortion Scores ~24 hours before they report earnings next week. $CDNS $HAL $TXN $ISRG $LVS $ALGN $CTXS $BKR $PCG $CUZ $INTC $AAN $TWTR $BC $SLB https://t.co/2wDZgLSPYJ,,AVB;VICI;IVZ;CINF;MDLZ;VTR;BLK;CCI;PNW;TRMB,,AVB;VICI;IVZ;CINF;MDLZ;VTR;BLK;CCI;PNW;TRMB
282596,2020-05-05 15:55:44+00:00,"RT @jctb1: $SEGN_  Success Entertainment Group International, Inc. (OTCQB: SEGN) https://t.co/AQ7ClUx8nb

$CNTTF $GNCP $NEM $CNPOF $BPTH $S…",,VICI;AVB;CCI;EQR;PNW;DPZ;VRSN;UNH;VLTO;MTCH,,VICI;AVB;CCI;EQR;PNW;DPZ;VRSN;UNH;VLTO;MTCH
